         -80           1   4.19248534E+20
         -80           2   4.19248534E+20
         -80           3   4.19248534E+20
         -80           4   4.19248534E+20
         -80           5   4.19248534E+20
         -80           6   4.19248534E+20
         -80           7   4.19248534E+20
         -80           8   4.19248534E+20
         -80           9   4.19248534E+20
         -80          10   4.19248534E+20
         -80          11   4.19248534E+20
         -80          12   4.19248534E+20
         -80          13   4.19248534E+20
         -80          14   4.19248534E+20
         -80          15   4.19248534E+20
         -80          16   4.19248534E+20
         -80          17   4.19248534E+20
         -80          18   4.19248534E+20
         -80          19   4.19248534E+20
         -80          20   4.19248534E+20
         -80          21   4.19248534E+20
         -80          22   4.19248534E+20
         -80          23   4.19248534E+20
         -80          24   4.19248534E+20
         -80          25   4.19248534E+20
         -80          26   4.19248534E+20
         -80          27   4.19248534E+20
         -80          28   4.19248534E+20
         -80          29   4.19248534E+20
         -80          30   4.19248534E+20
         -80          31   4.19248534E+20
         -80          32   4.19248534E+20
         -80          33   4.19248534E+20
         -80          34   4.19248534E+20
         -80          35   4.19248534E+20
         -80          36   4.19248534E+20
         -80          37   4.19248534E+20
         -80          38   4.19248534E+20
         -80          39   4.19248534E+20
         -80          40   4.19248534E+20
         -80          41   4.19248534E+20
         -80          42   4.19248534E+20
         -80          43   4.19248534E+20
         -80          44   4.19248534E+20
         -80          45   4.19248534E+20
         -80          46   4.19248534E+20
         -80          47   4.19248534E+20
         -80          48   4.19248534E+20
         -80          49   4.19248534E+20
         -80          50   4.19248534E+20
         -80          51   4.19248534E+20
         -80          52   4.19248534E+20
         -80          53   4.19248534E+20
         -80          54   4.19248534E+20
         -80          55   4.19248534E+20
         -80          56   4.19248534E+20
         -80          57   4.19248534E+20
         -80          58   4.19248534E+20
         -80          59   4.19248534E+20
         -80          60   4.19248534E+20
         -80          61   4.19248534E+20
         -80          62   4.19248534E+20
         -80          63   4.19248534E+20
         -80          64   4.19248534E+20
         -80          65   4.19248534E+20
         -80          66   4.19248534E+20
         -80          67   4.19248534E+20
         -80          68   4.19248534E+20
         -80          69   4.19248534E+20
         -80          70   4.19248534E+20
         -80          71   4.19248534E+20
         -80          72   4.19248534E+20
         -80          73   4.19248534E+20
         -80          74   4.19248534E+20
         -80          75   4.19248534E+20
         -80          76   4.19248534E+20
         -80          77   4.19248534E+20
         -80          78   4.19248534E+20
         -80          79   4.19248534E+20
         -80          80   4.19248534E+20
         -80          81   4.19248534E+20
         -80          82   4.19248534E+20
         -80          83   4.19248534E+20
         -80          84   4.19248534E+20
         -80          85   4.19248534E+20
         -80          86   4.19248534E+20
         -80          87   4.19248534E+20
         -80          88   4.19248534E+20
         -80          89   4.19248534E+20
         -80          90   4.19248534E+20
         -80          91   4.19248534E+20
         -80          92   4.19248534E+20
         -80          93   4.19248534E+20
         -80          94   4.19248534E+20
         -80          95   4.19248534E+20
         -80          96   4.19248534E+20
         -80          97   4.19248534E+20
         -80          98   4.19248534E+20
         -80          99   4.19248534E+20
         -80         100   4.19248534E+20
         -75           1   4.91450172E+20
         -75           2   4.91450172E+20
         -75           3   4.91450172E+20
         -75           4   4.91450172E+20
         -75           5   4.91450172E+20
         -75           6   4.91450172E+20
         -75           7   4.91450172E+20
         -75           8   4.91450172E+20
         -75           9   4.91450172E+20
         -75          10   4.91450172E+20
         -75          11   4.91450172E+20
         -75          12   4.91450172E+20
         -75          13   4.91450172E+20
         -75          14   4.91450172E+20
         -75          15   4.91450172E+20
         -75          16   4.91450172E+20
         -75          17   4.91450172E+20
         -75          18   4.91450172E+20
         -75          19   4.91450172E+20
         -75          20   4.91450172E+20
         -75          21   4.91450172E+20
         -75          22   4.91450172E+20
         -75          23   4.91450172E+20
         -75          24   4.91450172E+20
         -75          25   4.91450172E+20
         -75          26   4.91450172E+20
         -75          27   4.91450172E+20
         -75          28   4.91450172E+20
         -75          29   4.91450172E+20
         -75          30   4.91450172E+20
         -75          31   4.91450172E+20
         -75          32   4.91450172E+20
         -75          33   4.91450172E+20
         -75          34   4.91450172E+20
         -75          35   4.91450172E+20
         -75          36   4.91450172E+20
         -75          37   4.91450172E+20
         -75          38   4.91450172E+20
         -75          39   4.91450172E+20
         -75          40   4.91450172E+20
         -75          41   4.91450172E+20
         -75          42   4.91450172E+20
         -75          43   4.91450172E+20
         -75          44   4.91450172E+20
         -75          45   4.91450172E+20
         -75          46   4.91450172E+20
         -75          47   4.91450172E+20
         -75          48   4.91450172E+20
         -75          49   4.91450172E+20
         -75          50   4.91450172E+20
         -75          51   4.91450172E+20
         -75          52   4.91450172E+20
         -75          53   4.91450172E+20
         -75          54   4.91450172E+20
         -75          55   4.91450172E+20
         -75          56   4.91450172E+20
         -75          57   4.91450172E+20
         -75          58   4.91450172E+20
         -75          59   4.91450172E+20
         -75          60   4.91450172E+20
         -75          61   4.91450172E+20
         -75          62   4.91450172E+20
         -75          63   4.91450172E+20
         -75          64   4.91450172E+20
         -75          65   4.91450172E+20
         -75          66   4.91450172E+20
         -75          67   4.91450172E+20
         -75          68   4.91450172E+20
         -75          69   4.91450172E+20
         -75          70   4.91450172E+20
         -75          71   4.91450172E+20
         -75          72   4.91450172E+20
         -75          73   4.91450172E+20
         -75          74   4.91450172E+20
         -75          75   4.91450172E+20
         -75          76   4.91450172E+20
         -75          77   4.91450172E+20
         -75          78   4.91450172E+20
         -75          79   4.91450172E+20
         -75          80   4.91450172E+20
         -75          81   4.91450172E+20
         -75          82   4.91450172E+20
         -75          83   4.91450172E+20
         -75          84   4.91450172E+20
         -75          85   4.91450172E+20
         -75          86   4.91450172E+20
         -75          87   4.91450172E+20
         -75          88   4.91450172E+20
         -75          89   4.91450172E+20
         -75          90   4.91450172E+20
         -75          91   4.91450172E+20
         -75          92   4.91450172E+20
         -75          93   4.91450172E+20
         -75          94   4.91450172E+20
         -75          95   4.91450172E+20
         -75          96   4.91450172E+20
         -75          97   4.91450172E+20
         -75          98   4.91450172E+20
         -75          99   4.91450172E+20
         -75         100   4.91450172E+20
         -70           1   5.71056890E+20
         -70           2   5.71056890E+20
         -70           3   5.71056890E+20
         -70           4   5.71056890E+20
         -70           5   5.71056890E+20
         -70           6   5.71056890E+20
         -70           7   5.71056890E+20
         -70           8   5.71056890E+20
         -70           9   5.71056890E+20
         -70          10   5.71056890E+20
         -70          11   5.71056890E+20
         -70          12   5.71056890E+20
         -70          13   5.71056890E+20
         -70          14   5.71056890E+20
         -70          15   5.71056890E+20
         -70          16   5.71056890E+20
         -70          17   5.71056890E+20
         -70          18   5.71056890E+20
         -70          19   5.71056890E+20
         -70          20   5.71056890E+20
         -70          21   5.71056890E+20
         -70          22   5.71056890E+20
         -70          23   5.71056890E+20
         -70          24   5.71056890E+20
         -70          25   5.71056890E+20
         -70          26   5.71056890E+20
         -70          27   5.71056890E+20
         -70          28   5.71056890E+20
         -70          29   5.71056890E+20
         -70          30   5.71056890E+20
         -70          31   5.71056890E+20
         -70          32   5.71056890E+20
         -70          33   5.71056890E+20
         -70          34   5.71056890E+20
         -70          35   5.71056890E+20
         -70          36   5.71056890E+20
         -70          37   5.71056890E+20
         -70          38   5.71056890E+20
         -70          39   5.71056890E+20
         -70          40   5.71056890E+20
         -70          41   5.71056890E+20
         -70          42   5.71056890E+20
         -70          43   5.71056890E+20
         -70          44   5.71056890E+20
         -70          45   5.71056890E+20
         -70          46   5.71056890E+20
         -70          47   5.71056890E+20
         -70          48   5.71056890E+20
         -70          49   5.71056890E+20
         -70          50   5.71056890E+20
         -70          51   5.71056890E+20
         -70          52   5.71056890E+20
         -70          53   5.71056890E+20
         -70          54   5.71056890E+20
         -70          55   5.71056890E+20
         -70          56   5.71056890E+20
         -70          57   5.71056890E+20
         -70          58   5.71056890E+20
         -70          59   5.71056890E+20
         -70          60   5.71056890E+20
         -70          61   5.71056890E+20
         -70          62   5.71056890E+20
         -70          63   5.71056890E+20
         -70          64   5.71056890E+20
         -70          65   5.71056890E+20
         -70          66   5.71056890E+20
         -70          67   5.71056890E+20
         -70          68   5.71056890E+20
         -70          69   5.71056890E+20
         -70          70   5.71056890E+20
         -70          71   5.71056890E+20
         -70          72   5.71056890E+20
         -70          73   5.71056890E+20
         -70          74   5.71056890E+20
         -70          75   5.71056890E+20
         -70          76   5.71056890E+20
         -70          77   5.71056890E+20
         -70          78   5.71056890E+20
         -70          79   5.71056890E+20
         -70          80   5.71056890E+20
         -70          81   5.71056890E+20
         -70          82   5.71056890E+20
         -70          83   5.71056890E+20
         -70          84   5.71056890E+20
         -70          85   5.71056890E+20
         -70          86   5.71056890E+20
         -70          87   5.71056890E+20
         -70          88   5.71056890E+20
         -70          89   5.71056890E+20
         -70          90   5.71056890E+20
         -70          91   5.71056890E+20
         -70          92   5.71056890E+20
         -70          93   5.71056890E+20
         -70          94   5.71056890E+20
         -70          95   5.71056890E+20
         -70          96   5.71056890E+20
         -70          97   5.71056890E+20
         -70          98   5.71056890E+20
         -70          99   5.71056890E+20
         -70         100   5.71056890E+20
         -65           1   6.61156643E+20
         -65           2   6.61156643E+20
         -65           3   6.61156643E+20
         -65           4   6.61156643E+20
         -65           5   6.61156643E+20
         -65           6   6.61156643E+20
         -65           7   6.61156643E+20
         -65           8   6.61156643E+20
         -65           9   6.61156643E+20
         -65          10   6.61156643E+20
         -65          11   6.61156643E+20
         -65          12   6.61156643E+20
         -65          13   6.61156643E+20
         -65          14   6.61156643E+20
         -65          15   6.61156643E+20
         -65          16   6.61156643E+20
         -65          17   6.61156643E+20
         -65          18   6.61156643E+20
         -65          19   6.61156643E+20
         -65          20   6.61156643E+20
         -65          21   6.61156643E+20
         -65          22   6.61156643E+20
         -65          23   6.61156643E+20
         -65          24   6.61156643E+20
         -65          25   6.61156643E+20
         -65          26   6.61156643E+20
         -65          27   6.61156643E+20
         -65          28   6.61156643E+20
         -65          29   6.61156643E+20
         -65          30   6.61156643E+20
         -65          31   6.61156643E+20
         -65          32   6.61156643E+20
         -65          33   6.61156643E+20
         -65          34   6.61156643E+20
         -65          35   6.61156643E+20
         -65          36   6.61156643E+20
         -65          37   6.61156643E+20
         -65          38   6.61156643E+20
         -65          39   6.61156643E+20
         -65          40   6.61156643E+20
         -65          41   6.61156643E+20
         -65          42   6.61156643E+20
         -65          43   6.61156643E+20
         -65          44   6.61156643E+20
         -65          45   6.61156643E+20
         -65          46   6.61156643E+20
         -65          47   6.61156643E+20
         -65          48   6.61156643E+20
         -65          49   6.61156643E+20
         -65          50   6.61156643E+20
         -65          51   6.61156643E+20
         -65          52   6.61156643E+20
         -65          53   6.61156643E+20
         -65          54   6.61156643E+20
         -65          55   6.61156643E+20
         -65          56   6.61156643E+20
         -65          57   6.61156643E+20
         -65          58   6.61156643E+20
         -65          59   6.61156643E+20
         -65          60   6.61156643E+20
         -65          61   6.61156643E+20
         -65          62   6.61156643E+20
         -65          63   6.61156643E+20
         -65          64   6.61156643E+20
         -65          65   6.61156643E+20
         -65          66   6.61156643E+20
         -65          67   6.61156643E+20
         -65          68   6.61156643E+20
         -65          69   6.61156643E+20
         -65          70   6.61156643E+20
         -65          71   6.61156643E+20
         -65          72   6.61156643E+20
         -65          73   6.61156643E+20
         -65          74   6.61156643E+20
         -65          75   6.61156643E+20
         -65          76   6.61156643E+20
         -65          77   6.61156643E+20
         -65          78   6.61156643E+20
         -65          79   6.61156643E+20
         -65          80   6.61156643E+20
         -65          81   6.61156643E+20
         -65          82   6.61156643E+20
         -65          83   6.61156643E+20
         -65          84   6.61156643E+20
         -65          85   6.61156643E+20
         -65          86   6.61156643E+20
         -65          87   6.61156643E+20
         -65          88   6.61156643E+20
         -65          89   6.61156643E+20
         -65          90   6.61156643E+20
         -65          91   6.61156643E+20
         -65          92   6.61156643E+20
         -65          93   6.61156643E+20
         -65          94   6.61156643E+20
         -65          95   6.61156643E+20
         -65          96   6.61156643E+20
         -65          97   6.61156643E+20
         -65          98   6.61156643E+20
         -65          99   6.61156643E+20
         -65         100   6.61156643E+20
         -60           1   7.57172965E+20
         -60           2   7.57172965E+20
         -60           3   7.57172965E+20
         -60           4   7.57172965E+20
         -60           5   7.57172965E+20
         -60           6   7.57172965E+20
         -60           7   7.57172965E+20
         -60           8   7.57172965E+20
         -60           9   7.57172965E+20
         -60          10   7.57172965E+20
         -60          11   7.57172965E+20
         -60          12   7.57172965E+20
         -60          13   7.57172965E+20
         -60          14   7.57172965E+20
         -60          15   7.57172965E+20
         -60          16   7.57172965E+20
         -60          17   7.57172965E+20
         -60          18   7.57172965E+20
         -60          19   7.57172965E+20
         -60          20   7.57172965E+20
         -60          21   7.57172965E+20
         -60          22   7.57172965E+20
         -60          23   7.57172965E+20
         -60          24   7.57172965E+20
         -60          25   7.57172965E+20
         -60          26   7.57172965E+20
         -60          27   7.57172965E+20
         -60          28   7.57172965E+20
         -60          29   7.57172965E+20
         -60          30   7.57172965E+20
         -60          31   7.57172965E+20
         -60          32   7.57172965E+20
         -60          33   7.57172965E+20
         -60          34   7.57172965E+20
         -60          35   7.57172965E+20
         -60          36   7.57172965E+20
         -60          37   7.57172965E+20
         -60          38   7.57172965E+20
         -60          39   7.57172965E+20
         -60          40   7.57172965E+20
         -60          41   7.57172965E+20
         -60          42   7.57172965E+20
         -60          43   7.57172965E+20
         -60          44   7.57172965E+20
         -60          45   7.57172965E+20
         -60          46   7.57172965E+20
         -60          47   7.57172965E+20
         -60          48   7.57172965E+20
         -60          49   7.57172965E+20
         -60          50   7.57172965E+20
         -60          51   7.57172965E+20
         -60          52   7.57172965E+20
         -60          53   7.57172965E+20
         -60          54   7.57172965E+20
         -60          55   7.57172965E+20
         -60          56   7.57172965E+20
         -60          57   7.57172965E+20
         -60          58   7.57172965E+20
         -60          59   7.57172965E+20
         -60          60   7.57172965E+20
         -60          61   7.57172965E+20
         -60          62   7.57172965E+20
         -60          63   7.57172965E+20
         -60          64   7.57172965E+20
         -60          65   7.57172965E+20
         -60          66   7.57172965E+20
         -60          67   7.57172965E+20
         -60          68   7.57172965E+20
         -60          69   7.57172965E+20
         -60          70   7.57172965E+20
         -60          71   7.57172965E+20
         -60          72   7.57172965E+20
         -60          73   7.57172965E+20
         -60          74   7.57172965E+20
         -60          75   7.57172965E+20
         -60          76   7.57172965E+20
         -60          77   7.57172965E+20
         -60          78   7.57172965E+20
         -60          79   7.57172965E+20
         -60          80   7.57172965E+20
         -60          81   7.57172965E+20
         -60          82   7.57172965E+20
         -60          83   7.57172965E+20
         -60          84   7.57172965E+20
         -60          85   7.57172965E+20
         -60          86   7.57172965E+20
         -60          87   7.57172965E+20
         -60          88   7.57172965E+20
         -60          89   7.57172965E+20
         -60          90   7.57172965E+20
         -60          91   7.57172965E+20
         -60          92   7.57172965E+20
         -60          93   7.57172965E+20
         -60          94   7.57172965E+20
         -60          95   7.57172965E+20
         -60          96   7.57172965E+20
         -60          97   7.57172965E+20
         -60          98   7.57172965E+20
         -60          99   7.57172965E+20
         -60         100   7.57172965E+20
         -55           1   8.51705632E+20
         -55           2   8.51705632E+20
         -55           3   8.51705632E+20
         -55           4   8.51705632E+20
         -55           5   8.51705632E+20
         -55           6   8.51705632E+20
         -55           7   8.51705632E+20
         -55           8   8.51705632E+20
         -55           9   8.51705632E+20
         -55          10   8.51705632E+20
         -55          11   8.51705632E+20
         -55          12   8.51705632E+20
         -55          13   8.51705632E+20
         -55          14   8.51705632E+20
         -55          15   8.51705632E+20
         -55          16   8.51705632E+20
         -55          17   8.51705632E+20
